35.6	-48.5871
35.7	-48.5419
35.8	-48.4979
35.9	-48.4553
36.0	-48.4139
36.1	-48.3737
36.2	-48.3348
36.3	-48.2969
36.4	-48.2603
36.5	-48.2247
36.6	-48.1902
36.7	-48.1568
36.8	-48.1244
36.9	-48.093
37.0	-48.0626
37.1	-48.0332
37.2	-48.0047
37.3	-47.9772
37.4	-47.9505
37.5	-47.9248
37.6	-47.8998
37.7	-47.8758
37.8	-47.8525
37.9	-47.8301
38.0	-47.8084
38.1	-47.7875
38.2	-47.7673
38.3	-47.7479
38.4	-47.7292
38.5	-47.7112
38.6	-47.6939
38.7	-47.6772
38.8	-47.6612
38.9	-47.6458
39.0	-47.6311
39.1	-47.6169
39.2	-47.6033
39.3	-47.5904
39.4	-47.5779
39.5	-47.5661
39.6	-47.5547
39.7	-47.5439
39.8	-47.5337
39.9	-47.5239
40.0	-47.5146
40.1	-47.5058
40.2	-47.4974
40.3	-47.4895
40.4	-47.4821
40.5	-47.4751
40.6	-47.4685
40.7	-47.4623
40.8	-47.4566
40.9	-47.4512
41.0	-47.4462
41.1	-47.4416
41.2	-47.4374
41.3	-47.4335
41.4	-47.43
41.5	-47.4268
41.6	-47.424
41.7	-47.4214
41.8	-47.4192
41.9	-47.4173
42.0	-47.4157
42.1	-47.4144
42.2	-47.4134
42.3	-47.4127
42.4	-47.4122
42.5	-47.412
42.6	-47.4121
42.7	-47.4124
42.8	-47.413
42.9	-47.4138
43.0	-47.4149
43.1	-47.4161
43.2	-47.4176
43.3	-47.4194
43.4	-47.4213
43.5	-47.4234
43.6	-47.4258
43.7	-47.4283
43.8	-47.431
43.9	-47.4339
44.0	-47.437
44.1	-47.4403
44.2	-47.4437
44.3	-47.4473
44.4	-47.4511
44.5	-47.455
44.6	-47.4591
44.7	-47.4633
44.8	-47.4677
44.9	-47.4722
45.0	-47.4769
45.1	-47.4817
45.2	-47.4866
45.3	-47.4916
45.4	-47.4968
45.5	-47.5021
45.6	-47.5075
45.7	-47.513
45.8	-47.5186
45.9	-47.5243
46.0	-47.5302
46.1	-47.5361
46.2	-47.5421
46.3	-47.5482
46.4	-47.5544
46.5	-47.5607
46.6	-47.5671
46.7	-47.5736
46.8	-47.5801
46.9	-47.5867
47.0	-47.5934
47.1	-47.6002
47.2	-47.607
47.3	-47.6139
47.4	-47.6209
47.5	-47.6279
47.6	-47.635
47.7	-47.6421
47.8	-47.6493
47.9	-47.6566
48.0	-47.6639
48.1	-47.6712
48.2	-47.6786
48.3	-47.6861
48.4	-47.6936
48.5	-47.7011
48.6	-47.7087
48.7	-47.7163
48.8	-47.724
48.9	-47.7316
49.0	-47.7394
49.1	-47.7471
49.2	-47.7549
49.3	-47.7627
49.4	-47.7705
49.5	-47.7784
49.6	-47.7863
49.7	-47.7942
49.8	-47.8022
49.9	-47.8101
50.0	-47.8181
50.1	-47.8261
50.2	-47.8341
50.3	-47.8421
50.4	-47.8502
50.5	-47.8582
50.6	-47.8663
50.7	-47.8743
50.8	-47.8824
50.9	-47.8905
51.0	-47.8986
51.1	-47.9067
51.2	-47.9149
51.3	-47.923
51.4	-47.9311
51.5	-47.9392
51.6	-47.9474
51.7	-47.9555
51.8	-47.9636
51.9	-47.9718
52.0	-47.9799
52.1	-47.988
52.2	-47.9962
52.3	-48.0043
52.4	-48.0124
52.5	-48.0205
52.6	-48.0286
52.7	-48.0368
52.8	-48.0449
52.9	-48.053
53.0	-48.061
53.1	-48.0691
53.2	-48.0772
53.3	-48.0852
53.4	-48.0933
53.5	-48.1013
53.6	-48.1094
53.7	-48.1174
53.8	-48.1254
53.9	-48.1334
54.0	-48.1413
54.1	-48.1493
54.2	-48.1572
54.3	-48.1652
54.4	-48.1731
54.5	-48.181
54.6	-48.1889
54.7	-48.1968
54.8	-48.2046
54.9	-48.2125
55.0	-48.2203
55.1	-48.2281
55.2	-48.2359
55.3	-48.2436
55.4	-48.2514
55.5	-48.2591
55.6	-48.2668
55.7	-48.2745
55.8	-48.2822
55.9	-48.2899
56.0	-48.2975
56.1	-48.3051
56.2	-48.3127
56.3	-48.3203
56.4	-48.3278
56.5	-48.3353
56.6	-48.3428
56.7	-48.3503
56.8	-48.3578
56.9	-48.3652
57.0	-48.3727
57.1	-48.3801
57.2	-48.3874
57.3	-48.3948
57.4	-48.4021
57.5	-48.4094
57.6	-48.4167
57.7	-48.4239
57.8	-48.4312
57.9	-48.4384
58.0	-48.4456
58.1	-48.4527
58.2	-48.4599
58.3	-48.467
58.4	-48.4741
58.5	-48.4811
58.6	-48.4882
58.7	-48.4952
58.8	-48.5022
58.9	-48.5092
59.0	-48.5161
59.1	-48.523
59.2	-48.5299
59.3	-48.5368
59.4	-48.5436
59.5	-48.5504
59.6	-48.5572
59.7	-48.564
59.8	-48.5707
59.9	-48.5774
60.0	-48.5841
60.1	-48.5908
60.2	-48.5974
60.3	-48.604
60.4	-48.6106
60.5	-48.6172
60.6	-48.6237
60.7	-48.6302
60.8	-48.6367
60.9	-48.6432
61.0	-48.6496
61.1	-48.656
61.2	-48.6624
61.3	-48.6688
61.4	-48.6751
61.5	-48.6814
61.6	-48.6877
61.7	-48.694
61.8	-48.7002
61.9	-48.7064
62.0	-48.7126
62.1	-48.7187
62.2	-48.7248
62.3	-48.731
62.4	-48.737
62.5	-48.7431
62.6	-48.7491
62.7	-48.7551
62.8	-48.7611
62.9	-48.767
63.0	-48.773
63.1	-48.7789
63.2	-48.7847
63.3	-48.7906
63.4	-48.7964
63.5	-48.8022
63.6	-48.808
63.7	-48.8137
63.8	-48.8195
63.9	-48.8252
64.0	-48.8309
64.1	-48.8365
64.2	-48.8421
64.3	-48.8477
64.4	-48.8533
64.5	-48.8589
64.6	-48.8644
64.7	-48.8699
64.8	-48.8754
64.9	-48.8808
65.0	-48.8863
65.1	-48.8917
65.2	-48.8971
65.3	-48.9024
65.4	-48.9078
65.5	-48.9131
65.6	-48.9184
65.7	-48.9236
65.8	-48.9289
65.9	-48.9341
66.0	-48.9393
66.1	-48.9444
66.2	-48.9496
66.3	-48.9547
66.4	-48.9598
66.5	-48.9649
66.6	-48.9699
66.7	-48.975
66.8	-48.98
66.9	-48.985
67.0	-48.9899
67.1	-48.9949
67.2	-48.9998
67.3	-49.0047
67.4	-49.0095
67.5	-49.0144
67.6	-49.0192
67.7	-49.024
67.8	-49.0288
67.9	-49.0336
68.0	-49.0383
68.1	-49.043
68.2	-49.0477
68.3	-49.0524
68.4	-49.057
68.5	-49.0617
68.6	-49.0663
68.7	-49.0709
68.8	-49.0754
68.9	-49.08
69.0	-49.0845
69.1	-49.089
69.2	-49.0935
69.3	-49.0979
69.4	-49.1024
69.5	-49.1068
69.6	-49.1112
69.7	-49.1155
69.8	-49.1199
69.9	-49.1242
70.0	-49.1285
70.1	-49.1328
70.2	-49.1371
70.3	-49.1413
70.4	-49.1456
70.5	-49.1498
70.6	-49.154
70.7	-49.1582
70.8	-49.1623
70.9	-49.1664
71.0	-49.1706
71.1	-49.1746
71.2	-49.1787
71.3	-49.1828
71.4	-49.1868
71.5	-49.1908
71.6	-49.1948
71.7	-49.1988
71.8	-49.2027
71.9	-49.2067
72.0	-49.2106
72.1	-49.2145
72.2	-49.2184
72.3	-49.2222
72.4	-49.2261
72.5	-49.2299
72.6	-49.2337
72.7	-49.2375
72.8	-49.2413
72.9	-49.245
73.0	-49.2488
73.1	-49.2525
73.2	-49.2562
73.3	-49.2599
73.4	-49.2635
73.5	-49.2672
73.6	-49.2708
73.7	-49.2744
73.8	-49.278
73.9	-49.2816
74.0	-49.2851
74.1	-49.2887
74.2	-49.2922
74.3	-49.2957
74.4	-49.2992
74.5	-49.3027
74.6	-49.3061
74.7	-49.3096
74.8	-49.313
74.9	-49.3164
75.0	-49.3198
75.1	-49.3232
75.2	-49.3265
75.3	-49.3299
75.4	-49.3332
75.5	-49.3365
75.6	-49.3398
75.7	-49.3431
75.8	-49.3463
75.9	-49.3496
76.0	-49.3528
76.1	-49.356
76.2	-49.3592
76.3	-49.3624
76.4	-49.3655
76.5	-49.3687
76.6	-49.3718
76.7	-49.3749
76.8	-49.378
76.9	-49.3811
77.0	-49.3842
77.1	-49.3873
77.2	-49.3903
77.3	-49.3933
77.4	-49.3963
77.5	-49.3993
77.6	-49.4023
77.7	-49.4053
77.8	-49.4082
77.9	-49.4112
78.0	-49.4141
78.1	-49.417
78.2	-49.4199
78.3	-49.4228
78.4	-49.4257
78.5	-49.4285
78.6	-49.4314
78.7	-49.4342
78.8	-49.437
78.9	-49.4398
79.0	-49.4426
79.1	-49.4454
79.2	-49.4481
79.3	-49.4509
79.4	-49.4536
79.5	-49.4563
79.6	-49.459
79.7	-49.4617
79.8	-49.4644
79.9	-49.467
80.0	-49.4697
80.1	-49.4723
80.2	-49.475
80.3	-49.4776
80.4	-49.4802
80.5	-49.4828
80.6	-49.4853
80.7	-49.4879
80.8	-49.4904
80.9	-49.493
81.0	-49.4955
81.1	-49.498
81.2	-49.5005
81.3	-49.503
81.4	-49.5055
81.5	-49.5079
81.6	-49.5104
81.7	-49.5128
81.8	-49.5152
81.9	-49.5176
82.0	-49.52
82.1	-49.5224
82.2	-49.5248
82.3	-49.5272
82.4	-49.5295
82.5	-49.5319
82.6	-49.5342
82.7	-49.5365
82.8	-49.5388
82.9	-49.5411
83.0	-49.5434
83.1	-49.5457
83.2	-49.5479
83.3	-49.5502
83.4	-49.5524
83.5	-49.5547
83.6	-49.5569
83.7	-49.5591
83.8	-49.5613
83.9	-49.5635
84.0	-49.5656
84.1	-49.5678
84.2	-49.57
84.3	-49.5721
84.4	-49.5742
84.5	-49.5763
84.6	-49.5785
84.7	-49.5806
84.8	-49.5826
84.9	-49.5847
85.0	-49.5868
85.1	-49.5889
85.2	-49.5909
85.3	-49.5929
85.4	-49.595
85.5	-49.597
85.6	-49.599
85.7	-49.601
85.8	-49.603
85.9	-49.605
86.0	-49.6069
86.1	-49.6089
86.2	-49.6108
86.3	-49.6128
86.4	-49.6147
86.5	-49.6166
86.6	-49.6185
86.7	-49.6204
86.8	-49.6223
86.9	-49.6242
87.0	-49.6261
87.1	-49.6279
87.2	-49.6298
87.3	-49.6316
87.4	-49.6335
87.5	-49.6353
87.6	-49.6371
87.7	-49.6389
87.8	-49.6407
87.9	-49.6425
88.0	-49.6443
88.1	-49.6461
88.2	-49.6478
88.3	-49.6496
88.4	-49.6513
88.5	-49.6531
88.6	-49.6548
88.7	-49.6565
88.8	-49.6582
88.9	-49.6599
89.0	-49.6616
89.1	-49.6633
89.2	-49.665
89.3	-49.6667
89.4	-49.6683
89.5	-49.67
89.6	-49.6716
89.7	-49.6733
89.8	-49.6749
89.9	-49.6765
90.0	-49.6781
90.1	-49.6797
90.2	-49.6813
90.3	-49.6829
90.4	-49.6845
90.5	-49.6861
90.6	-49.6876
90.7	-49.6892
90.8	-49.6907
90.9	-49.6923
91.0	-49.6938
91.1	-49.6953
91.2	-49.6969
91.3	-49.6984
91.4	-49.6999
91.5	-49.7014
91.6	-49.7029
91.7	-49.7043
91.8	-49.7058
91.9	-49.7073
92.0	-49.7087
92.1	-49.7102
92.2	-49.7116
92.3	-49.7131
92.4	-49.7145
92.5	-49.7159
92.6	-49.7173
92.7	-49.7187
92.8	-49.7201
92.9	-49.7215
93.0	-49.7229
93.1	-49.7243
93.2	-49.7257
93.3	-49.7271
93.4	-49.7284
93.5	-49.7298
93.6	-49.7311
93.7	-49.7325
93.8	-49.7338
93.9	-49.7351
94.0	-49.7364
94.1	-49.7378
94.2	-49.7391
94.3	-49.7404
94.4	-49.7417
94.5	-49.7429
94.6	-49.7442
94.7	-49.7455
94.8	-49.7468
94.9	-49.748
95.0	-49.7493
95.1	-49.7505
95.2	-49.7518
95.3	-49.753
95.4	-49.7543
95.5	-49.7555
95.6	-49.7567
95.7	-49.7579
95.8	-49.7591
95.9	-49.7603
96.0	-49.7615
96.1	-49.7627
96.2	-49.7639
96.3	-49.7651
96.4	-49.7662
96.5	-49.7674
96.6	-49.7686
96.7	-49.7697
96.8	-49.7709
96.9	-49.772
97.0	-49.7731
97.1	-49.7743
97.2	-49.7754
97.3	-49.7765
97.4	-49.7776
97.5	-49.7787
97.6	-49.7798
97.7	-49.7809
97.8	-49.782
97.9	-49.7831
98.0	-49.7842
98.1	-49.7853
98.2	-49.7864
98.3	-49.7874
98.4	-49.7885
98.5	-49.7895
98.6	-49.7906
98.7	-49.7916
98.8	-49.7927
98.9	-49.7937
99.0	-49.7947
99.1	-49.7957
99.2	-49.7968
99.3	-49.7978
99.4	-49.7988
99.5	-49.7998
99.6	-49.8008
99.7	-49.8018
99.8	-49.8028
99.9	-49.8038
100.0	-49.8047
